# Time, Xc, Yc
2.052574007204166264e+03 1.571769387092982697e+02 1.089343653375642816e+03
2.052594439134183631e+03 1.570559226446194430e+02 1.089348161973846800e+03
2.052614870864439581e+03 1.570475216725100438e+02 1.089338289485594487e+03
2.052635302795046300e+03 1.570491533569768308e+02 1.089334508879378063e+03
2.052655734625761397e+03 1.570753746500288059e+02 1.089333007125834001e+03
2.052676166356832255e+03 1.570848963228318382e+02 1.089340737415878039e+03
2.052696598288137466e+03 1.571095017798369895e+02 1.089339820259628823e+03
2.052717030119783885e+03 1.571197746465293505e+02 1.089335754927262769e+03
2.052737461951670412e+03 1.571394912318398838e+02 1.089342104759595713e+03
2.052757893783789768e+03 1.571490280192182354e+02 1.089346689725597344e+03
2.052778325616134680e+03 1.571654914013400912e+02 1.089342447631098821e+03
2.052798757448836113e+03 1.571753357679697274e+02 1.089346771720769311e+03
2.052819189281770377e+03 1.571937044675860875e+02 1.089339934501849939e+03
2.052839621114930196e+03 1.569974773731582331e+02 1.089338452331541248e+03
2.052860053048330883e+03 1.569850907401367408e+02 1.089342871061587402e+03
2.052880484882072778e+03 1.570009213212548218e+02 1.089340426714612249e+03
2.052900916616054019e+03 1.570231067295147227e+02 1.089347783062701637e+03
2.052921348550386028e+03 1.570386330195616438e+02 1.089342979007962185e+03
2.052941780384833692e+03 1.570410775939071755e+02 1.089337249071332508e+03
2.052962212119738979e+03 1.570645713653394466e+02 1.089341624395328608e+03
2.052982644054769480e+03 1.570696726839566679e+02 1.089351010994269927e+03
2.053003075890024775e+03 1.570996408130219777e+02 1.089347678420064312e+03
2.053023507825637353e+03 1.571020053275135808e+02 1.089341273276517768e+03
2.053043939561597654e+03 1.571233133962296904e+02 1.089348520029496967e+03
2.053064371397667855e+03 1.571350188068188913e+02 1.089345669426097174e+03
2.053105235070754134e+03 1.571310452653595178e+02 1.089347367518726060e+03
2.053125666807754897e+03 1.570712312475150725e+02 1.089354346457372458e+03
2.053146098744997289e+03 1.570639553398432611e+02 1.089342598120496632e+03
2.053166530582471751e+03 1.570858885868375410e+02 1.089353714963813445e+03
2.053186962520172528e+03 1.570814669633327014e+02 1.089339870461781402e+03
2.053207394258228305e+03 1.571034538166773302e+02 1.089346907507173910e+03
2.053227826096517674e+03 1.571116685548337841e+02 1.089348285977548585e+03
2.053248258035149775e+03 1.571258219771088136e+02 1.089349992038284654e+03
2.053268689774020459e+03 1.571432804680228799e+02 1.089357756326518029e+03
2.053289121613124735e+03 1.571479562133922627e+02 1.089356981302864369e+03
2.053309553552455327e+03 1.571546237818306508e+02 1.089361469975253613e+03
2.053329985292140918e+03 1.570678871466786859e+02 1.089344245285825764e+03
2.053350417232060863e+03 1.570457325927703209e+02 1.089333272657181624e+03
2.053370849072322017e+03 1.570611339866036928e+02 1.089343369888012376e+03
2.053391280912706861e+03 1.570515178236333611e+02 1.089335594939095699e+03
2.053411712753557367e+03 1.570574127487761587e+02 1.089331123822716108e+03
2.053432144594517013e+03 1.570893158794553415e+02 1.089346471925527567e+03
2.053452576435833180e+03 1.570920445763136115e+02 1.089349177695593198e+03
2.053473008277382178e+03 1.571137853258537405e+02 1.089353988922832286e+03
2.053493440119273146e+03 1.571184865540834608e+02 1.089349205597616219e+03
2.053513871961404220e+03 1.571305089160074715e+02 1.089363019554600214e+03
2.053534303903768887e+03 1.571345437316037703e+02 1.089345087848769481e+03
2.053554735646474001e+03 1.571483529456039889e+02 1.089345923941747742e+03
2.053575167589304328e+03 1.570800547092633224e+02 1.089348484731464396e+03
2.053595599432592280e+03 1.570826081509742664e+02 1.089346513515485185e+03
2.053616031176119577e+03 1.570927141007709906e+02 1.089346527299232321e+03
2.053636463119764812e+03 1.571069595116664459e+02 1.089354312413350726e+03
2.053656894963874947e+03 1.571103273443780779e+02 1.089354410310955473e+03
2.053677326708209876e+03 1.571327721801193604e+02 1.089365347803357281e+03
2.053697758652786433e+03 1.571313721828117309e+02 1.089349291589402355e+03
2.053718190497587784e+03 1.571444173993698428e+02 1.089351791150923646e+03
2.053738622342745657e+03 1.571456531419302962e+02 1.089345107307305398e+03
2.053759054188136361e+03 1.571470690916971478e+02 1.089338687211567276e+03
2.053779486033876310e+03 1.571665925495693727e+02 1.089353245427024376e+03
2.053799917879841814e+03 1.571635964975899071e+02 1.089349700251822924e+03
2.053820349726047425e+03 1.570784045011003229e+02 1.089355740002579978e+03
2.053840781472601520e+03 1.570668252756817083e+02 1.089349644526877228e+03
2.053861213419382693e+03 1.570807028168690920e+02 1.089351891362684000e+03
2.053881645266403211e+03 1.570928523438921047e+02 1.089359691096249662e+03
2.053902077213766461e+03 1.571086160983246316e+02 1.089360603986758861e+03
2.053922508961484709e+03 1.571024703207338291e+02 1.089341048560842864e+03
2.053942940809320135e+03 1.571185419697454222e+02 1.089348198006949815e+03
2.053963372757498291e+03 1.571364328263531434e+02 1.089355617986833067e+03
2.053983804506031447e+03 1.571508488437563358e+02 1.089355877457920087e+03
2.054004236354681780e+03 1.571581540498690117e+02 1.089355733098606606e+03
2.054024668303674844e+03 1.571800127140635368e+02 1.089361448578235013e+03
2.054045100153023668e+03 1.571895888105615882e+02 1.089358251935250337e+03
2.054065532002605323e+03 1.570160706960504058e+02 1.089356321775827837e+03
2.054085963852412533e+03 1.569987007083255435e+02 1.089349516068540197e+03
2.054106395702576265e+03 1.570100987033237061e+02 1.089343814544866063e+03
2.054126827552972827e+03 1.570297068862413141e+02 1.089350807113934252e+03
2.054147259403711359e+03 1.570462268965429189e+02 1.089358919474065033e+03
2.054167691254689998e+03 1.570596629604402779e+02 1.089352433398297535e+03
2.054188123205902230e+03 1.570789089518117976e+02 1.089349642466960631e+03
2.054208554957454908e+03 1.570926020346077223e+02 1.089359927336631017e+03
2.054228986809248454e+03 1.570967302759042070e+02 1.089346287030962003e+03
2.054249418761392008e+03 1.571211645755961968e+02 1.089356304670428244e+03
2.054269850513759593e+03 1.571302184363816536e+02 1.089373046347224317e+03
2.054290282466368808e+03 1.571501754092135457e+02 1.089361657237010149e+03
2.054310714319326507e+03 1.570692241051053770e+02 1.089355635038650234e+03
2.054331146072509000e+03 1.570761015197746815e+02 1.089362498603624545e+03
2.054351578026049538e+03 1.570799304371137453e+02 1.089357605416655588e+03
2.054372009879822144e+03 1.571015388704687723e+02 1.089357618598862246e+03
2.054392441633819544e+03 1.570962851879282312e+02 1.089351587624274316e+03
2.054412873588174989e+03 1.571191344792981681e+02 1.089348373702457593e+03
2.054433305442878918e+03 1.571328163150142530e+02 1.089356721251006775e+03
2.054453737297691987e+03 1.571494595264641134e+02 1.089359525049834701e+03
2.054474169152861577e+03 1.571627804198255660e+02 1.089358738824018701e+03
2.054494600908379653e+03 1.571748996095311099e+02 1.089363848439860249e+03
2.054515032864124805e+03 1.571820820561877952e+02 1.089366754169763453e+03
2.054535464720225718e+03 1.572021450382540593e+02 1.089365473528396706e+03
2.054555896576559462e+03 1.571195411601098897e+02 1.089361059716101636e+03
2.054576328433118761e+03 1.571263900538173175e+02 1.089361506971302788e+03
2.054596760290034581e+03 1.571383008171837332e+02 1.089364072693879280e+03
2.054617192247183993e+03 1.571525518357749718e+02 1.089360522362340362e+03
2.054637624004673853e+03 1.571539146089647545e+02 1.089353670440589894e+03
2.054658055862404581e+03 1.571700178189626342e+02 1.089358711350726708e+03
2.054678487820361624e+03 1.571814359169023021e+02 1.089369842088423638e+03
2.054698919578673667e+03 1.571950251930829268e+02 1.089360058335253370e+03
2.054719351437335717e+03 1.572095907471742748e+02 1.089369668557056912e+03
2.054739783396114944e+03 1.572142944633272634e+02 1.089358250725414791e+03
2.054760215255351795e+03 1.572414444689190134e+02 1.089376204832015901e+03
2.054780647114828753e+03 1.572348955447845640e+02 1.089361405533104744e+03
2.054801078974531265e+03 1.571193562954370577e+02 1.089364874642442601e+03
2.054821510834590299e+03 1.571114018653002802e+02 1.089362639773310320e+03
2.054841942694882164e+03 1.571380603272387191e+02 1.089363807745526628e+03
2.054862374555406859e+03 1.571457064168680233e+02 1.089365679766571247e+03
2.054882806416273525e+03 1.571687518393330549e+02 1.089368884980249732e+03
2.054903238377497473e+03 1.571722261441848048e+02 1.089360788552446138e+03
2.054923670138945454e+03 1.571844119765041796e+02 1.089381512195684991e+03
2.054944102000634302e+03 1.571990568559657220e+02 1.089358436191431338e+03
2.054964533962673158e+03 1.572189626550305093e+02 1.089366014202355245e+03
2.054984965725059737e+03 1.572264350884471469e+02 1.089368851060363795e+03
2.055005397687673394e+03 1.572496964410501903e+02 1.089374338747150659e+03
2.055025829550526396e+03 1.572436987788148031e+02 1.089362666658740864e+03
2.055066693277156446e+03 1.570384168123227937e+02 1.089362766052015331e+03
2.055087125040940009e+03 1.570496774235610076e+02 1.089376253110823200e+03
2.055107556904957164e+03 1.570493364166437686e+02 1.089369645458217292e+03
2.055127988869317051e+03 1.570695628062562150e+02 1.089375196267412548e+03
2.055148420633915521e+03 1.570711037864855939e+02 1.089377129022037479e+03
2.055168852598857484e+03 1.570740423507685364e+02 1.089366630340738766e+03
2.055189284464038792e+03 1.570711319985025511e+02 1.089355670960065027e+03
2.055209716229568585e+03 1.570745402954175347e+02 1.089356711624847094e+03
2.055230148195325455e+03 1.570920561075077160e+02 1.089369134116649093e+03
2.055250580061321671e+03 1.570964142413027673e+02 1.089365444677970117e+03
2.055271011927667132e+03 1.571059853044191925e+02 1.089356452286210470e+03
2.055291443794354564e+03 1.571320809670917527e+02 1.089373334933180558e+03
2.055311875661282102e+03 1.571377534479152018e+02 1.089378404042467537e+03
2.055332307628559647e+03 1.571432646416512000e+02 1.089381124075621301e+03
2.055352739396061224e+03 1.571562983494952164e+02 1.089379046835401368e+03
2.055373171263803670e+03 1.571574018364948984e+02 1.089377198548286515e+03
2.055393603232012538e+03 1.571645766527934143e+02 1.089375973445783529e+03
2.055414035100213368e+03 1.571784395117520603e+02 1.089382535716002394e+03
2.055434466869119206e+03 1.571857310055284529e+02 1.089382370674857839e+03
2.055454898838026565e+03 1.571900592196457751e+02 1.089392848709641839e+03
2.055475330707158719e+03 1.572190729010901009e+02 1.089379345202779405e+03
2.055495762576763809e+03 1.572092306901931806e+02 1.089374958393118959e+03
2.055516194446601730e+03 1.572277184410898769e+02 1.089378489373092179e+03
2.055536626316898037e+03 1.570977360834759793e+02 1.089377136890219617e+03
2.055557058287202381e+03 1.570821660821126500e+02 1.089367175535142223e+03
2.055577490057970863e+03 1.570886619440517791e+02 1.089370716375949769e+03
2.055597921928965661e+03 1.570921659982544156e+02 1.089364777948070241e+03
2.055618353900434158e+03 1.571190201503548280e+02 1.089374719000813911e+03
2.055638785671901132e+03 1.571208076058433107e+02 1.089368747299129154e+03
2.055659217543827253e+03 1.571433848214125533e+02 1.089380840563055926e+03
2.055679649515994242e+03 1.571492329465185378e+02 1.089376774086987780e+03
2.055700081288625370e+03 1.571604575414053215e+02 1.089379296719521108e+03
2.055720513261250744e+03 1.571687658160203398e+02 1.089382982279653106e+03
2.055740945034347533e+03 1.571835540904983191e+02 1.089397392449818426e+03
2.055761376907670638e+03 1.571657287958779534e+02 1.089371886862241126e+03
2.055781808881467441e+03 1.571005579305630135e+02 1.089377188558143189e+03
2.055802240655495552e+03 1.571065501904582220e+02 1.089378567362645072e+03
2.055822672529757256e+03 1.571168937506505188e+02 1.089382333596789522e+03
2.055843104504245275e+03 1.571308460704749166e+02 1.089383800250697732e+03
2.055863536278971878e+03 1.571449222721102217e+02 1.089380619814404781e+03
2.055883968254158390e+03 1.571677826718164113e+02 1.089385583615409814e+03
2.055904400129584246e+03 1.571737720936797302e+02 1.089383360621204474e+03
2.055924832005475764e+03 1.571816648015651197e+02 1.089378981400184784e+03
2.055945263881360006e+03 1.571966327933060370e+02 1.089383072296954651e+03
2.055965695757717185e+03 1.572079462696749772e+02 1.089384823262656255e+03
2.055986127634307195e+03 1.572255537327350794e+02 1.089387177912753486e+03
2.056006559511355590e+03 1.572343987386238950e+02 1.089384816231853392e+03
2.056026991388411261e+03 1.570804181463843747e+02 1.089385920590737669e+03
2.056047423365933355e+03 1.569497803760924342e+02 1.089381444754357744e+03
2.056067855243913073e+03 1.569669162264009685e+02 1.089385815787347383e+03
2.056088287021899305e+03 1.569707698740109549e+02 1.089388460614764426e+03
2.056108719000352721e+03 1.569847823851384589e+02 1.089379777280382996e+03
2.056129150879030931e+03 1.569986581237828887e+02 1.089376274059909520e+03
2.056149582657948486e+03 1.570215520575481776e+02 1.089386882981177450e+03
2.056170014637333225e+03 1.570247310088155359e+02 1.089382118110170268e+03
2.056190446516942757e+03 1.570478582738876696e+02 1.089391928266276409e+03
2.056210878496793157e+03 1.570534808150684682e+02 1.089387173114179859e+03
2.056231310277107696e+03 1.570724242453649993e+02 1.089400524312158723e+03
2.056251742157648550e+03 1.570620320714521654e+02 1.089382239246167501e+03
2.056272174138430273e+03 1.570850140531366037e+02 1.089382499128102381e+03
2.056292605919443304e+03 1.570945918840966158e+02 1.089378239643229563e+03
2.056313037800915481e+03 1.571107417520292984e+02 1.089384873628360765e+03
2.056333469782628526e+03 1.571293883194369130e+02 1.089385492836398953e+03
2.056353901564572880e+03 1.571405525438365487e+02 1.089390441282073880e+03
2.056374333446743549e+03 1.571487586108083576e+02 1.089392102251691085e+03
2.056394765329387155e+03 1.571637964776525678e+02 1.089389548372865193e+03
2.056415197212263593e+03 1.571727965628092250e+02 1.089391475045813877e+03
2.056435629195599176e+03 1.571860317697702101e+02 1.089390627882681429e+03
2.056456061078941275e+03 1.572034358070461337e+02 1.089395252413279195e+03
2.056476492862748273e+03 1.572078250407471671e+02 1.089404132966106545e+03
2.056496924847015180e+03 1.572168079829775991e+02 1.089388462253019043e+03
2.056517356631287839e+03 1.571055467909417871e+02 1.089386661582651868e+03
2.056537788516026922e+03 1.571052757381723097e+02 1.089388156754492684e+03
2.056558220500992320e+03 1.571221782602674182e+02 1.089390806539508503e+03
2.056578652386429894e+03 1.571341366818034544e+02 1.089397125542245703e+03
2.056599084271860193e+03 1.571428699838821501e+02 1.089385812062900641e+03
2.056619516157763428e+03 1.571578649950711224e+02 1.089390080321257528e+03
2.056639948044132325e+03 1.571813768918712526e+02 1.089406249899073373e+03
2.056660379930501222e+03 1.571808478684925774e+02 1.089392988452521877e+03
2.056680811817328504e+03 1.571854435129611716e+02 1.089389124878465736e+03
2.056701243704628723e+03 1.572057531503241137e+02 1.089399003693061104e+03
2.056721675591921667e+03 1.572144481312902258e+02 1.089393497295283851e+03
2.056742107479687547e+03 1.572344330708196765e+02 1.089399493641560866e+03
2.056762539467687020e+03 1.571214017330119361e+02 1.089391871480612735e+03
2.056782971356144117e+03 1.571146407601869441e+02 1.089400686670104733e+03
2.056803403144840559e+03 1.571240391213326006e+02 1.089397370612129862e+03
2.056823835133771354e+03 1.571397983302192642e+02 1.089391220104711238e+03
2.056844267022926942e+03 1.571476058432009779e+02 1.089395384063264373e+03
2.056864698812554707e+03 1.571693362558006584e+02 1.089396851587462152e+03
2.056885130802416825e+03 1.571839903193512100e+02 1.089400467715848890e+03
2.056905562692503736e+03 1.571846262691812797e+02 1.089409133057510189e+03
2.056925994683064346e+03 1.572005429708773079e+02 1.089393731937933580e+03
